newsID,title,label,sentenceNo,sentenceContent,sentenceSize
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,21,"[기자] 네 정부서울청사는 도심 접근성이 높아 국민과의 소통에 유리하고, 다른 부처와 협업이 용이하다는게 장점입니다.",65
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,22,문제는 인근이 고층 건물이 빽빽한 도심지라는 점인데요.,30
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,23,"경호와 보안은 물론이고, 집회로 인한 교통 문제가 생길 가능성이 큽니다.",40
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,24,문재인 정부 시절엔 영빈관이나 헬기장 같은 대체 공간을 확보하지 못해 실현되지 못했습니다.,50
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,25,[앵커] 아예 세종시로 이전하자는 목소리도 커지고 있죠?,31
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,26,[기자] 민주당 주자들과 이준석 개혁신당 의원등이 대통령실을 이전하면서 행정수도를 완전히 옮기자는 주장을 하고 있습니다.,67
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,27,"이재명 대표는 공식적 답변을 피하고 있지만, 민주당은 지난달 이미 세종 이전이 가능할지 내부 검토를 한 것으로 전해졌습니다.",69
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,28,세종시는 사실 관련 법을 통과시켜 세종동에 2027년 말까지 대통령 제2집무실을 건설하려고 준비 중인데요.,59
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,29,"문제는 2004년에 헌법재판소가 ‘서울이 수도’라는 관습헌법을 인정한 판례가 있어서, 보조 집무실이 아닌 대통령 주 집무실을 세종으로 옮기려면 개헌이 필요한 상황입니다.",94
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,30,"차진아 / 고려대 법학전문대학원 교수 ""수도를 이전하려면 관습 헌법은 성문 헌법과 동일한 효력을 갖고 있기 때문에 헌법 개정 절차를 거쳐야된다고 (헌법재판소가) 얘기를 했습니다."" [앵커] 차기 대통령이 어디서 업무를 하는지보다 어떻게 국민들과 소통하는지가 중요한건데 지켜봐야겠군요.",158
LC_M09_2025-04-08_대통령 청와대 복귀_001,[따져보니] 차기 대통령 집무실…또 옮기나?,정치,31,김기자 잘들었습니다.,11
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,1,"尹, 청와대 나와 국격 얕보여 지난 2018년 5월, 서울 서초구 더케이호텔에서 열린 자유한국당(현 국민의힘) 지방선거 필승결의대회에 참석한 홍준표 당시 자유한국당 대표와 김문수 당시 서울시장 후보(오른쪽).",116
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,2,photo 뉴시스 홍준표 대구광역시장이 보수 진영의 대권 경쟁자로 꼽히는 김문수 고용노동부 장관을 이슬람 원리주의 무장조직인 '탈레반'에 비유해 논란이 될 전망이다.,92
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,3,"반면 자신에 대해서는 ""유연한 사람""이라고 강조하며 김 장관과 차이점을 부각했다.",45
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,4,"대구시장 사퇴를 예고한 홍 시장은 8일, 대구시 출입기자들과 만난 자리에서 ""타협도 필요하지만 원칙이 흔들려서는 안된다""면서도 ""문수형(김문수)은 탈레반이지만 난 다르다.",95
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,5,"유연성이 있다""고 말했다.",14
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,6,자신보다 두살 위인 김문수 장관이 더 원리주의 성향이라고 꼬집은 것이다.,40
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,7,"홍 시장은 이날 용산 대통령실 청사에 대해서도 ""불통과 주술의 상징""이라고 혹평했다.",47
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,8,"그는 ""(당선되면) 당연히 청와대에 복귀한다""며 ""이는 국격의 문제""라고 말했다.",45
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,9,"이어 ""청와대는 국격의 상징인데, 윤석열 전 대통령이 청와대를 나오면서 국격이 얕보이게 됐다""고도 지적했다.",60
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,10,"홍 시장은 대선출마가 거론되는 여타 지자체장들에 대해서는 ""본인의 체급 올리려고 나가는 것""이라면서 ""하고 싶다거나 능력이 있다고 대통령이 되는 것은 아니다""고 평가절하했다.",97
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,11,"아울러 ""하늘문이 열려야 가능하다""는 말도 덧붙였다.",29
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,12,"현재까지 여야 지자체장 가운데는 김동연 경기지사를 비롯해 유정복 인천시장, 이철우 경북지사 등이 출마를 공식화한 상태다.",67
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,13,"이 밖에 오세훈 서울시장, 박형준 부산시장, 김태흠 충남지사는 출마를 막판 고심 중인 것으로 알려진다.",57
LC_M09_2025-04-08_대통령 청와대 복귀_002,"홍준표 ""김문수는 탈레반... 청와대 복귀한다""",경제,14,※주간조선 온라인 기사입니다.,16
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,1,[앵커] 용산 시대는 이대로 마감되는 걸까요.,25
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,2,여야 후보 모두에게서 당선되면 청와대 재이전 방안이 급부상하고 있습니다.,40
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,3,"용산은 싫고, 세종은 공사 시간이 오래 걸리니 일단 청와대 갈 분위기입니다.",42
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,4,[기자] 차기 대통령은 현실적으로 일단 용산에서 임기를 시작할 수밖에 없다는 게 중론입니다.,51
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,5,하지만 진영을 막론하고 계속 용산에 있을 수 없다는 주장이 나옵니다.,38
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,6,"더불어민주당 김민석 최고위원은 ""군사 쿠데타를 모의한 본산이고 주술적 의혹이 있다""고 했고, 홍준표 대구시장도 ""불통과 주술의 상징""이라며 청와대 복귀 의사를 밝혔습니다.",95
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,7,민주당 지도부는 청와대 복귀와 세종시 이전 두 가지 방안을 검토 중입니다.,41
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,8,"민주당 핵심 관계자는 ""일단 용산으로 갔다가 청와대가 정비되는 대로 들어가는 게 유력하다""고 말했습니다.",58
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,9,"세종 집무실은 완공하는데 시간이 많이 걸리고, 청와대로 복귀하는 게 예산이 덜 든다는 판단을 하는 것으로 전해집니다.",65
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,10,"[탁현민 / 전 청와대 의전비서관(유튜브 '김어준의 겸손은힘들다 뉴스공장')] ""세종 이전하는 데 드는 비용도 조 단위 얘기하고 이러던데….",78
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,11,"우리가 용산에 천억 들었다고 이렇게 비난을 하고 이랬는데."" 오늘 대선 출마 선언을 한 안철수 국민의힘 의원도 청와대로 가겠다고 했습니다.",77
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,12,"[안철수 / 국민의힘 의원] ""일단 용산에서 시작은 하되 청와대를 개조를 해서…"" 반면 균형 발전을 위해 세종시로 가야한다는 주장도 있습니다.",79
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,13,"[김동연 / 경기지사 (지난달 3일, 유튜브 '김동연TV')] ""다음 대통령은 당선 즉시 내란의 소굴인 용산에서 벗어나 부처가 있는 세종으로 옮겨야 합니다."" 김경수 전 경남지사와 이준석 개혁신당 의원도 세종시 이전을 주장합니다.",128
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,14,일각에선 광화문 정부종합청사를 사용하면 된다는 의견도 있지만 경호에 취약하다는 지적이 나옵니다.,53
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,15,채널A 뉴스 구자준입니다.,14
LC_M09_2025-04-08_대통령 청와대 복귀_003,청와대 재이전 방안 급부상…“대통령 되면 청와대로”,경제,16,영상취재 : 이 철 영상편집 : 조성빈,21
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,1,"""대선 준비 끝났고 실행만 남아"" 대선 출마를 공식화한 홍준표 대구시장이 김문수 고용노동부 장관을 향해 '탈레반'이라며 ""나는 다르다.",75
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,2,"타협해야 하는 순간에 유연성이 있다""고 말했다.",26
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,3,김 장관 역시 대선 출마의 뜻을 밝힌 상태다.,25
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,4,"8일 연합뉴스에 따르면 홍 시장은 이날 출입 기자 간담회에서 ""경선 전략 따로, 본선 전략 따로 있는 게 아니다.",63
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,5,대선이 두 달밖에 안 남았다.,16
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,6,"본선을 보고 뛰고 그렇게 해서 안 되면 내 운이 없다는 것""이라며 ""대선 공약, 대선 전략 준비는 지난주에 끝났고 실행 절차만 남았다""고 밝혔다.",81
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,7,"이어 ""단기 승부와 장기 승부는 다르다""며 ""단기 승부에는 내가 일가견이 있다""라고 했다.",50
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,8,"연합뉴스 대선 구도에 대해 홍 시장은 ""뻔한 양자구도""라며 ""이재명 정권, 홍준표 정권 대비시켜 누구를 선택하겠느냐는 프레임으로 간다.",75
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,9,"정권 연장, 정권 교체 그런 프레임으로는 안 간다""고 말했다.",34
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,10,"그는 ""박근혜 (전 대통령) 탄핵 때 한국 보수 진영이 탄핵당했다.",37
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,11,"이번 탄핵은 보수 진영이 아니라 윤석열 대통령 개인에 대한 것으로, 보수 궤멸이 안 되고 진영 논리로 양쪽이 팽팽해졌다""며 ""양아치를 대통령 시킬 수 있겠나.",88
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,12,"국민들이 그리하기 어려울 것""이라고 덧붙였다.",25
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,13,"대구시장 사퇴 후 경선에 뛰어드는 데 대해선 ""다른 단체장들은 내년 지방선거를 앞두고 체급을 올리려 하는 것""이라며 ""대통령은 하고 싶다고, 능력이 있다고 되는 게 아니다.",96
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,14,"들어앉아 있는 게 의미가 없다""고 했다.",22
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,15,"용산 대통령 관저와 관련해서는 ""용산은 불통과 주술의 상징이 돼버렸다""며 ""당연히 청와대로 복귀해야 한다.",59
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,16,"그건 국격의 문제""라고 답했다.",17
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,17,"새로 마련한 선거사무실과 관련해선 ""건물주가 홍준표 팬""이라며 ""생각도 안 하고 있었는데 4층에 제일 큰 방을 비워놨다고 먼저 연락이 왔다.",78
LC_M09_2025-04-08_대통령 청와대 복귀_004,"홍준표 ""김문수는 탈레반, 나는 유연…대통령 되면 청와대 복귀""",정치,18,"본선도 치러서 꼭 대통령 돼서 나가달라고 했다더라""고 전했다.",34
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,1,"뉴시스, 조언 기자 용산, 시간적 여유 없다는 현실론 청와대, 70년 역사적 상징성 세종시, 노무현 전 대통령 추진 조기 대선 국면으로 접어들면서 ‘대통령실 이전’ 문제에 관심이 쏠린다.",104
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,2,"당장은 현 용산으로의 입주가 불가피하다는 현실론이 나오는 가운데 청와대 복귀, 세종 이전, 광화문 집무실 재추진 등의 제안이 나온다.",74
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,3,8일 정치권에 따르면 용산 대통령실 입주가 불가피하는 의견은 현실론에 입각한다.,44
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,4,시간적 여유가 없다는 점이 가장 큰 근거다.,24
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,5,윤석열 정부가 들어서며 청와대에서 용산으로의 대통령 집무실 이전만 해도 확정 발표 후 공사가 마무리되기까지 3개월 넘게 소요됐다.,72
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,6,각종 비용 소요와 정치적 반대 또한 부담이다.,25
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,7,물론 ‘용산만은 안 된다’는 목소리도 나온다.,25
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,8,용산 이전을 주도했던 것이 윤 전 대통령인 만큼 전임 정부의 상징성이 짙기 때문이다.,47
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,9,청와대 복귀도 대안으로 거론된다.,18
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,10,정부 수립 이래 70년 넘게 대통령 집무실로 활용돼온 공간인 만큼 상징성과 역사성 측면에서 높은 평가를 받는다.,62
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,11,다만 2년 넘게 일반에 개방된 탓에 보안 우려가 발목을 잡는다.,35
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,12,그러나 일각에서는 청와대가 전부 개방된 것이 아니기 때문에 보안 문제는 충분히 극복 가능하다는 의견도 있다.,60
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,13,대통령실의 세종 이전에 대한 기대감도 나온다.,25
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,14,현재 더불어민주당은 노무현 전 대통령이 추진했지만 불발된 세종시 행정수도 이전을 이재명 대표 지시로 재추진하고 있다.,65
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,15,앞서 이 대표는 3월초 지도부 회의에서도 대통령실의 세종 이전 가능성을 검토하라고 했다.,49
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,16,조기 대선을 염두에 두고 세종시 이전을 언급한 것이다.,30
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,17,다만 현실적으로 대통령 집무실의 세종 이전이 쉽지 않다는 지적도 나온다.,40
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,18,이를 위해 개헌 등 복잡한 법적 절차가 필요하다는 의견이 우세하다.,37
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,19,앞서 헌법재판소는 2004년 ‘대한민국 수도는 서울’이라는 관습 헌법을 내세워 신행정수도의 건설을 위한 특별조치법을 위헌으로 판단했다.,75
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,20,광화문 정부서울청사에 집무실을 두는 방안도 거론된다.,29
LC_M09_2025-04-08_대통령 청와대 복귀_005,차기 대통령 집무실은 용산? 청와대? 세종? 광화문?,정치,21,‘광화문 집무실’은 과거 문재인 전 대통령의 대선 공약이기도 했다.,37
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,1,"기자간담회에서 단기전 승리 자신, 우원식 국회의장의 개헌 발언에 대해선 ""뜬금 없다"" 평가 ▲ 홍준표 대구시장이 오는 11일 시장직을 사퇴하고 14일 서울 여의도에서 대선 출마를 선언한다.",105
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,2,"ⓒ 대구시 대선 출마를 위해 대구시장을 사퇴하겠다고 밝힌 홍준표 대구시장이 ""용산은 불통과 주술의 상징""이라면서 대통령에 당선되면 청와대로 복귀하겠다고 밝혔다.",89
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,3,"홍 시장은 8일 기자간담회에서 ""청와대는 국격의 상징""이라며 ""윤석열 전 대통령이 청와대를 나올 때 굉장히 걱정했다""라고 말했다.",72
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,4,"그러면서 ""이재명 대표가 (대통령) 되더라도 거기 가려고 하겠느냐""며 대선에서 승리하면 대통령 집무실과 관저를 다시 청와대로 옮기겠다는 뜻을 드러냈다.",84
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,5,"그는 대선 출마와 관련해 ""대선 공약과 전략을 이미 지난주에 끝냈고 실행 절차만 남았다""며 ""두 달짜리 대선은 우왕좌왕하다가 안 해본 사람은 바로 끝난다""고 말했다.",92
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,6,"이어 ""단기 승부와 장기 승부는 다르다.",22
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,7,"단기 승부에는 내가 일가견이 있다""면서 ""본선을 보고 뛰고 그렇게 해서 안 되면 내 운이 없다는 것""이라고 덧붙였다.",65
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,8,"""이재명 정권-홍준표 정권 대비 프레임"" 홍준표 시장은 또 ""정권 심판이냐 정권 연장이냐는 프레임으로는 절대 선거를 치르지 않겠다""면서 ""이재명 정권, 홍준표 정권 대비시켜 누구를 선택하겠느냐는 프레임으로 갈 것""이라고 말했다.",127
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,9,"그러면서 ""나는 탄핵의 책임도 없고 지방에 있었기 때문에 중앙정부에 대한 책임도 없다""며 ""박근혜 때 탄핵은 한국 보수진영이 탄핵 당했지만 이번 탄핵은 보수진영의 탄핵이 아니고 윤석열 대통령에 대한 탄핵""이라고 주장했다.",123
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,10,당내 경선 구도와 관련해 홍 시장은 양자 경선이 아닌 4자 경선으로 가야 한다고 봤다.,48
LC_M09_2025-04-08_대통령 청와대 복귀_006,"홍준표 ""용산은 불통·주술 상징, 청와대로 복귀할 것""",정치,11,"그는 ""4자 경선을 하고 난 뒤 당내 수습은 당에서 맡아야 한다""며 ""후보는 바로 본선으로 가야 한다.",57
